PLAYER_ID,PLAYER_NAME_LAST_FIRST,TEAM_NAME,TEAM_ID,TEAM_ABBREVIATION,PASS_TYPE,G,PASS_TO,PASS_TEAMMATE_PLAYER_ID,FREQUENCY,PASS,AST,FGM,FGA,FG_PCT,FG2M,FG2A,FG2_PCT,FG3M,FG3A,FG3_PCT
1641725,"Alexander, Trey",Denver Nuggets,1610612743,DEN,made,8,"Murray, Jamal",1627750,0.078,0.5,0.0,0.0,0.25,0.0,0.0,0.13,0.0,0.0,0.13,0.0
1641725,"Alexander, Trey",Denver Nuggets,1610612743,DEN,made,8,"Jokić, Nikola",203999,0.059,0.38,0.0,0.0,0.13,0.0,0.0,0.0,,0.0,0.13,0.0
1641725,"Alexander, Trey",Denver Nuggets,1610612743,DEN,made,8,"Jordan, DeAndre",201599,0.02,0.13,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1641725,"Alexander, Trey",Denver Nuggets,1610612743,DEN,made,8,"Westbrook, Russell",201566,0.157,1.0,0.0,0.13,0.13,1.0,0.0,0.0,,0.13,0.13,1.0
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Tyson, Hunter",1641816,0.008,0.24,0.06,0.06,0.06,1.0,0.0,0.0,,0.06,0.06,1.0
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Watson, Peyton",1631212,0.069,2.06,0.12,0.12,0.53,0.222,0.06,0.12,0.5,0.06,0.41,0.143
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Strawther, Julian",1631124,0.053,1.59,0.24,0.24,0.41,0.571,0.12,0.24,0.5,0.12,0.18,0.667
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Nnaji, Zeke",1630192,0.006,0.18,0.0,0.0,0.12,0.0,0.0,0.0,,0.0,0.12,0.0
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Porter Jr., Michael",1629008,0.091,2.71,0.29,0.29,0.76,0.385,0.24,0.53,0.444,0.06,0.24,0.25
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Čančar, Vlatko",1628427,0.01,0.29,0.12,0.12,0.12,1.0,0.12,0.12,1.0,0.0,0.0,
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Murray, Jamal",1627750,0.187,5.59,0.12,0.29,0.88,0.333,0.18,0.53,0.333,0.12,0.35,0.333
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Jokić, Nikola",203999,0.341,10.18,0.53,0.82,1.47,0.56,0.71,1.18,0.6,0.12,0.29,0.4
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Šarić, Dario",203967,0.041,1.24,0.06,0.06,0.18,0.333,0.06,0.12,0.5,0.0,0.06,0.0
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Gordon, Aaron",203932,0.045,1.35,0.35,0.35,0.41,0.857,0.12,0.12,1.0,0.24,0.29,0.8
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Jordan, DeAndre",201599,0.002,0.06,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631128,"Braun, Christian",Denver Nuggets,1610612743,DEN,made,17,"Westbrook, Russell",201566,0.148,4.41,0.06,0.35,1.0,0.353,0.29,0.76,0.385,0.06,0.24,0.25
203932,"Gordon, Aaron",Denver Nuggets,1610612743,DEN,made,7,"Braun, Christian",1631128,0.097,2.86,0.43,0.43,1.0,0.429,0.29,0.57,0.5,0.14,0.43,0.333
203932,"Gordon, Aaron",Denver Nuggets,1610612743,DEN,made,7,"Strawther, Julian",1631124,0.049,1.43,0.14,0.14,0.43,0.333,0.14,0.29,0.5,0.0,0.14,0.0
203932,"Gordon, Aaron",Denver Nuggets,1610612743,DEN,made,7,"Porter Jr., Michael",1629008,0.184,5.43,0.86,1.0,2.29,0.438,0.57,1.0,0.571,0.43,1.29,0.333
203932,"Gordon, Aaron",Denver Nuggets,1610612743,DEN,made,7,"Murray, Jamal",1627750,0.194,5.71,0.43,0.86,1.86,0.462,0.71,1.29,0.556,0.14,0.57,0.25
203932,"Gordon, Aaron",Denver Nuggets,1610612743,DEN,made,7,"Jokić, Nikola",203999,0.398,11.71,1.0,1.71,3.29,0.522,1.14,2.14,0.533,0.57,1.14,0.5
203932,"Gordon, Aaron",Denver Nuggets,1610612743,DEN,made,7,"Westbrook, Russell",201566,0.078,2.29,0.29,0.29,0.57,0.5,0.29,0.57,0.5,0.0,0.0,
1641790,"Hall, PJ",Denver Nuggets,1610612743,DEN,made,4,"Tyson, Hunter",1641816,0.182,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1641790,"Hall, PJ",Denver Nuggets,1610612743,DEN,made,4,"Alexander, Trey",1641725,0.455,1.25,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1641790,"Hall, PJ",Denver Nuggets,1610612743,DEN,made,4,"Strawther, Julian",1631124,0.364,1.0,0.0,0.25,0.25,1.0,0.0,0.0,,0.25,0.25,1.0
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Tyson, Hunter",1641816,0.009,0.71,0.21,0.21,0.5,0.429,0.21,0.36,0.6,0.0,0.14,0.0
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Alexander, Trey",1641725,0.003,0.21,0.0,0.0,0.07,0.0,0.0,0.0,,0.0,0.07,0.0
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Watson, Peyton",1631212,0.073,6.07,1.07,1.07,2.5,0.429,0.71,1.93,0.37,0.36,0.57,0.625
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Braun, Christian",1631128,0.168,14.07,2.5,2.71,5.43,0.5,2.07,4.0,0.518,0.64,1.43,0.45
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Strawther, Julian",1631124,0.068,5.64,0.57,0.64,1.93,0.333,0.43,0.93,0.462,0.21,1.0,0.214
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Nnaji, Zeke",1630192,0.001,0.07,0.0,0.0,0.07,0.0,0.0,0.0,,0.0,0.07,0.0
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Porter Jr., Michael",1629008,0.176,14.71,2.5,2.86,6.0,0.476,1.36,2.86,0.475,1.5,3.14,0.477
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Murray, Jamal",1627750,0.271,22.64,1.79,2.71,7.21,0.376,1.93,4.86,0.397,0.79,2.36,0.333
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Gordon, Aaron",203932,0.071,5.93,1.07,1.36,2.14,0.633,0.93,1.64,0.565,0.43,0.5,0.857
203999,"Jokić, Nikola",Denver Nuggets,1610612743,DEN,made,14,"Westbrook, Russell",201566,0.162,13.5,0.93,1.14,3.07,0.372,0.64,1.86,0.346,0.5,1.21,0.412
1642461,"Jones, Spencer",Denver Nuggets,1610612743,DEN,made,2,"Tyson, Hunter",1641816,0.5,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
1642461,"Jones, Spencer",Denver Nuggets,1610612743,DEN,made,2,"Alexander, Trey",1641725,0.5,1.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201599,"Jordan, DeAndre",Denver Nuggets,1610612743,DEN,made,8,"Tyson, Hunter",1641816,0.029,0.25,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201599,"Jordan, DeAndre",Denver Nuggets,1610612743,DEN,made,8,"Alexander, Trey",1641725,0.029,0.25,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
201599,"Jordan, DeAndre",Denver Nuggets,1610612743,DEN,made,8,"Watson, Peyton",1631212,0.071,0.63,0.0,0.13,0.13,1.0,0.13,0.13,1.0,0.0,0.0,
201599,"Jordan, DeAndre",Denver Nuggets,1610612743,DEN,made,8,"Braun, Christian",1631128,0.029,0.25,0.13,0.13,0.13,1.0,0.13,0.13,1.0,0.0,0.0,
201599,"Jordan, DeAndre",Denver Nuggets,1610612743,DEN,made,8,"Strawther, Julian",1631124,0.114,1.0,0.25,0.38,0.38,1.0,0.13,0.13,1.0,0.25,0.25,1.0
201599,"Jordan, DeAndre",Denver Nuggets,1610612743,DEN,made,8,"Porter Jr., Michael",1629008,0.071,0.63,0.13,0.13,0.13,1.0,0.13,0.13,1.0,0.0,0.0,
201599,"Jordan, DeAndre",Denver Nuggets,1610612743,DEN,made,8,"Murray, Jamal",1627750,0.143,1.25,0.0,0.13,0.38,0.333,0.13,0.25,0.5,0.0,0.13,0.0
201599,"Jordan, DeAndre",Denver Nuggets,1610612743,DEN,made,8,"Westbrook, Russell",201566,0.514,4.5,0.0,0.38,1.0,0.375,0.25,0.63,0.4,0.13,0.38,0.333
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Tyson, Hunter",1641816,0.004,0.21,0.0,0.0,0.07,0.0,0.0,0.0,,0.0,0.07,0.0
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Alexander, Trey",1641725,0.004,0.21,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.0,
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Watson, Peyton",1631212,0.107,5.43,0.57,0.71,2.0,0.357,0.5,1.0,0.5,0.21,1.0,0.214
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Braun, Christian",1631128,0.097,4.93,0.71,0.79,1.71,0.458,0.5,1.21,0.412,0.29,0.5,0.571
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Strawther, Julian",1631124,0.038,1.93,0.36,0.36,0.79,0.455,0.14,0.36,0.4,0.21,0.43,0.5
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Nnaji, Zeke",1630192,0.008,0.43,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Porter Jr., Michael",1629008,0.117,5.93,1.57,1.71,2.79,0.615,0.86,1.43,0.6,0.86,1.36,0.632
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Čančar, Vlatko",1628427,0.011,0.57,0.07,0.07,0.14,0.5,0.07,0.14,0.5,0.0,0.0,
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Jokić, Nikola",203999,0.361,18.29,2.0,2.64,5.36,0.493,2.07,4.36,0.475,0.57,1.0,0.571
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Šarić, Dario",203967,0.07,3.57,0.29,0.29,0.86,0.333,0.0,0.14,0.0,0.29,0.71,0.4
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Gordon, Aaron",203932,0.056,2.86,0.0,0.07,0.64,0.111,0.07,0.5,0.143,0.0,0.14,0.0
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Jordan, DeAndre",201599,0.011,0.57,0.14,0.14,0.21,0.667,0.14,0.21,0.667,0.0,0.0,
1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,14,"Westbrook, Russell",201566,0.114,5.79,0.43,0.64,1.64,0.391,0.36,0.86,0.417,0.29,0.79,0.364
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Jones, Spencer",1642461,0.05,0.17,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Tyson, Hunter",1641816,0.025,0.08,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Alexander, Trey",1641725,0.05,0.17,0.08,0.08,0.08,1.0,0.08,0.08,1.0,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Braun, Christian",1631128,0.05,0.17,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Strawther, Julian",1631124,0.15,0.5,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Pickett, Jalen",1629618,0.025,0.08,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Porter Jr., Michael",1629008,0.125,0.42,0.17,0.17,0.42,0.4,0.08,0.08,1.0,0.08,0.33,0.25
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Čančar, Vlatko",1628427,0.05,0.17,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Murray, Jamal",1627750,0.1,0.33,0.0,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Jokić, Nikola",203999,0.025,0.08,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1630192,"Nnaji, Zeke",Denver Nuggets,1610612743,DEN,made,12,"Westbrook, Russell",201566,0.35,1.17,0.0,0.0,0.25,0.0,0.0,0.17,0.0,0.0,0.08,0.0
1629618,"Pickett, Jalen",Denver Nuggets,1610612743,DEN,made,2,"Alexander, Trey",1641725,0.167,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,
1629618,"Pickett, Jalen",Denver Nuggets,1610612743,DEN,made,2,"Nnaji, Zeke",1630192,0.667,2.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0
1629618,"Pickett, Jalen",Denver Nuggets,1610612743,DEN,made,2,"Čančar, Vlatko",1628427,0.167,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Tyson, Hunter",1641816,0.009,0.35,0.0,0.0,0.06,0.0,0.0,0.0,,0.0,0.06,0.0
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Alexander, Trey",1641725,0.005,0.18,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Watson, Peyton",1631212,0.067,2.53,0.47,0.47,0.71,0.667,0.35,0.59,0.6,0.12,0.12,1.0
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Braun, Christian",1631128,0.1,3.76,0.65,0.71,1.24,0.571,0.59,1.06,0.556,0.12,0.18,0.667
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Strawther, Julian",1631124,0.045,1.71,0.18,0.18,0.47,0.375,0.18,0.29,0.6,0.0,0.18,0.0
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Nnaji, Zeke",1630192,0.005,0.18,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Čančar, Vlatko",1628427,0.002,0.06,0.06,0.06,0.06,1.0,0.0,0.0,,0.06,0.06,1.0
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Murray, Jamal",1627750,0.182,6.88,0.12,0.35,1.12,0.316,0.18,0.47,0.375,0.18,0.65,0.273
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Jokić, Nikola",203999,0.334,12.65,1.12,1.47,2.82,0.521,1.06,2.06,0.514,0.41,0.76,0.538
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Šarić, Dario",203967,0.031,1.18,0.06,0.06,0.24,0.25,0.06,0.18,0.333,0.0,0.06,0.0
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Gordon, Aaron",203932,0.045,1.71,0.12,0.12,0.29,0.4,0.06,0.12,0.5,0.06,0.18,0.333
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Jordan, DeAndre",201599,0.005,0.18,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,
1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,17,"Westbrook, Russell",201566,0.171,6.47,0.12,0.35,1.35,0.261,0.24,0.94,0.25,0.12,0.41,0.286
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Tyson, Hunter",1641816,0.022,0.41,0.0,0.06,0.12,0.5,0.06,0.12,0.5,0.0,0.0,
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Hall, PJ",1641790,0.003,0.06,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Alexander, Trey",1641725,0.019,0.35,0.06,0.06,0.12,0.5,0.0,0.0,,0.06,0.12,0.5
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Watson, Peyton",1631212,0.075,1.41,0.06,0.06,0.24,0.25,0.06,0.24,0.25,0.0,0.0,
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Braun, Christian",1631128,0.081,1.53,0.18,0.24,0.53,0.444,0.12,0.35,0.333,0.12,0.18,0.667
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Nnaji, Zeke",1630192,0.038,0.71,0.06,0.06,0.35,0.167,0.06,0.29,0.2,0.0,0.06,0.0
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Porter Jr., Michael",1629008,0.084,1.59,0.18,0.18,0.76,0.231,0.12,0.47,0.25,0.06,0.29,0.2
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Čančar, Vlatko",1628427,0.013,0.24,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Murray, Jamal",1627750,0.1,1.88,0.06,0.18,0.47,0.375,0.12,0.29,0.4,0.06,0.18,0.333
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Jokić, Nikola",203999,0.194,3.65,0.29,0.29,0.82,0.357,0.18,0.59,0.3,0.12,0.24,0.5
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Šarić, Dario",203967,0.053,1.0,0.12,0.12,0.18,0.667,0.12,0.18,0.667,0.0,0.0,
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Gordon, Aaron",203932,0.019,0.35,0.06,0.06,0.06,1.0,0.06,0.06,1.0,0.0,0.0,
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Jordan, DeAndre",201599,0.009,0.18,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631124,"Strawther, Julian",Denver Nuggets,1610612743,DEN,made,17,"Westbrook, Russell",201566,0.291,5.47,0.18,0.47,1.24,0.381,0.35,0.82,0.429,0.12,0.41,0.286
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Hall, PJ",1641790,0.012,0.08,0.08,0.08,0.08,1.0,0.08,0.08,1.0,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Alexander, Trey",1641725,0.146,1.0,0.0,0.0,0.08,0.0,0.0,0.0,,0.0,0.08,0.0
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Watson, Peyton",1631212,0.024,0.17,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Braun, Christian",1631128,0.049,0.33,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Strawther, Julian",1631124,0.207,1.42,0.17,0.33,0.5,0.667,0.17,0.25,0.667,0.17,0.25,0.667
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Nnaji, Zeke",1630192,0.049,0.33,0.17,0.17,0.17,1.0,0.17,0.17,1.0,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Pickett, Jalen",1629618,0.037,0.25,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Porter Jr., Michael",1629008,0.061,0.42,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Murray, Jamal",1627750,0.024,0.17,0.0,0.08,0.08,1.0,0.08,0.08,1.0,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Jokić, Nikola",203999,0.11,0.75,0.0,0.08,0.08,1.0,0.08,0.08,1.0,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Gordon, Aaron",203932,0.012,0.08,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Jordan, DeAndre",201599,0.012,0.08,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1641816,"Tyson, Hunter",Denver Nuggets,1610612743,DEN,made,12,"Westbrook, Russell",201566,0.256,1.75,0.08,0.25,0.67,0.375,0.17,0.58,0.286,0.08,0.08,1.0
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Tyson, Hunter",1641816,0.003,0.06,0.0,0.06,0.06,1.0,0.06,0.06,1.0,0.0,0.0,
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Alexander, Trey",1641725,0.008,0.18,0.0,0.0,0.06,0.0,0.0,0.0,,0.0,0.06,0.0
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Braun, Christian",1631128,0.137,3.0,0.29,0.47,0.59,0.8,0.29,0.35,0.833,0.18,0.24,0.75
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Strawther, Julian",1631124,0.064,1.41,0.06,0.06,0.29,0.2,0.0,0.0,,0.06,0.29,0.2
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Nnaji, Zeke",1630192,0.003,0.06,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Porter Jr., Michael",1629008,0.107,2.35,0.47,0.59,1.06,0.556,0.41,0.47,0.875,0.18,0.59,0.3
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Čančar, Vlatko",1628427,0.008,0.18,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Murray, Jamal",1627750,0.169,3.71,0.06,0.06,0.53,0.111,0.06,0.29,0.2,0.0,0.24,0.0
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Jokić, Nikola",203999,0.22,4.82,0.18,0.29,0.59,0.5,0.18,0.35,0.5,0.12,0.24,0.5
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Šarić, Dario",203967,0.046,1.0,0.0,0.06,0.29,0.2,0.06,0.18,0.333,0.0,0.12,0.0
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Gordon, Aaron",203932,0.003,0.06,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Jordan, DeAndre",201599,0.011,0.24,0.06,0.06,0.12,0.5,0.06,0.12,0.5,0.0,0.0,
1631212,"Watson, Peyton",Denver Nuggets,1610612743,DEN,made,17,"Westbrook, Russell",201566,0.223,4.88,0.12,0.12,0.59,0.2,0.0,0.41,0.0,0.12,0.18,0.667
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Tyson, Hunter",1641816,0.031,1.24,0.18,0.18,0.41,0.429,0.12,0.18,0.667,0.06,0.24,0.25
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Alexander, Trey",1641725,0.006,0.24,0.0,0.0,0.12,0.0,0.0,0.06,0.0,0.0,0.06,0.0
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Watson, Peyton",1631212,0.096,3.82,0.82,0.82,1.76,0.467,0.65,1.18,0.55,0.18,0.59,0.3
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Braun, Christian",1631128,0.068,2.71,0.53,0.65,1.18,0.55,0.53,0.88,0.6,0.12,0.29,0.4
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Strawther, Julian",1631124,0.137,5.47,0.53,0.59,1.76,0.333,0.12,0.71,0.167,0.47,1.06,0.444
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Nnaji, Zeke",1630192,0.019,0.76,0.12,0.12,0.29,0.4,0.12,0.18,0.667,0.0,0.12,0.0
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Porter Jr., Michael",1629008,0.112,4.47,1.06,1.06,1.88,0.563,0.82,1.35,0.609,0.24,0.53,0.444
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Čančar, Vlatko",1628427,0.021,0.82,0.0,0.0,0.06,0.0,0.0,0.0,,0.0,0.06,0.0
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Murray, Jamal",1627750,0.134,5.35,0.47,0.65,1.35,0.478,0.29,0.76,0.385,0.35,0.59,0.6
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Jokić, Nikola",203999,0.275,11.0,1.94,2.18,3.53,0.617,1.82,3.12,0.585,0.35,0.41,0.857
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Šarić, Dario",203967,0.047,1.88,0.18,0.18,0.82,0.214,0.12,0.53,0.222,0.06,0.29,0.2
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Gordon, Aaron",203932,0.024,0.94,0.0,0.0,0.47,0.0,0.0,0.29,0.0,0.0,0.18,0.0
201566,"Westbrook, Russell",Denver Nuggets,1610612743,DEN,made,17,"Jordan, DeAndre",201599,0.032,1.29,0.12,0.12,0.24,0.5,0.12,0.24,0.5,0.0,0.0,
1628427,"Čančar, Vlatko",Denver Nuggets,1610612743,DEN,made,4,"Alexander, Trey",1641725,0.044,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1628427,"Čančar, Vlatko",Denver Nuggets,1610612743,DEN,made,4,"Watson, Peyton",1631212,0.156,1.75,0.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.25,0.0
1628427,"Čančar, Vlatko",Denver Nuggets,1610612743,DEN,made,4,"Braun, Christian",1631128,0.022,0.25,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
1628427,"Čančar, Vlatko",Denver Nuggets,1610612743,DEN,made,4,"Strawther, Julian",1631124,0.089,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,
1628427,"Čančar, Vlatko",Denver Nuggets,1610612743,DEN,made,4,"Nnaji, Zeke",1630192,0.044,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
